local_day,day_index,date,price,real_price,log_return,aggregate_action,total_demand,active_agents,alive_agents,best_bid,best_ask,spread,mid_price,num_fills,mean_action_lstm,mean_action_gru,mean_action_cnn,mean_action_mlp,mean_action_momentum,mean_action_value,mean_action_random,mean_action_band_low,mean_action_band_mid,mean_action_band_high
262,881,2014-12-18,241.2143493939546,289.9,0.0036091860436123207,0.7233333333333334,0.7233333333333334,155,300,240.34533109829044,240.34533109829044,0.0,240.34533109829044,0,-1.2222222222222223,-0.4444444444444444,-1.8888888888888888,-1.4444444444444444,1.55,1.63,-0.875,-1.0833333333333333,-1.6666666666666667,-1.0
263,882,2014-12-19,241.29100913805118,290.3,0.0003177570710295853,0.4533333333333333,0.4533333333333333,145,300,241.2143493939546,241.2143493939546,0.0,241.2143493939546,0,-0.3333333333333333,-0.3333333333333333,-0.8888888888888888,-0.2222222222222222,-0.58,2.07,0.046875,0.08333333333333333,-1.0,-0.4166666666666667
264,883,2014-12-22,241.78595110110325,288.15,0.0020491233363380433,0.44666666666666666,0.44666666666666666,147,300,241.29100913805118,241.29100913805118,0.0,241.29100913805118,0,-0.1111111111111111,-0.2222222222222222,-0.7777777777777778,-0.8888888888888888,-0.59,2.31,-0.3125,-0.5,-0.75,-0.25
265,884,2014-12-23,241.85736428540716,283.05,0.00029531343678695335,-0.13333333333333333,-0.13333333333333333,159,300,241.78595110110325,241.78595110110325,0.0,241.78595110110325,0,-0.5555555555555556,-0.5555555555555556,-1.2222222222222223,-0.8888888888888888,-1.26,1.32,-0.265625,-0.9166666666666666,-0.9166666666666666,-0.5833333333333334
266,885,2014-12-24,240.36360209621776,289.2,-0.006195363002394248,-1.5233333333333334,-1.5233333333333334,142,300,241.85736428540716,241.85736428540716,0.0,241.85736428540716,0,-1.0,-0.5555555555555556,-1.4444444444444444,-0.8888888888888888,-1.58,-2.37,-0.421875,-1.25,-1.0,-0.6666666666666666
267,886,2014-12-26,240.0790081496121,293.1,-0.0011847158175537097,-0.01,-0.01,154,300,240.36360209621776,240.36360209621776,0.0,240.36360209621776,0,-1.3333333333333333,-1.2222222222222223,-1.7777777777777777,-1.1111111111111112,0.12,0.67,-0.515625,-1.9166666666666667,-0.8333333333333334,-1.3333333333333333
268,887,2014-12-29,241.0411104197513,316.0,0.003999431806919083,0.8066666666666666,0.8066666666666666,160,300,240.0790081496121,240.0790081496121,0.0,240.0790081496121,0,-0.5555555555555556,-0.3333333333333333,-0.8888888888888888,-1.2222222222222223,0.1,2.84,-0.390625,-0.75,-1.0,-0.5
269,888,2014-12-30,243.20866592338956,319.05,0.008952280768191117,1.9766666666666666,1.9766666666666666,162,300,241.0411104197513,241.0411104197513,0.0,241.0411104197513,0,-1.0,-0.5555555555555556,-0.5555555555555556,-0.7777777777777778,2.77,3.53,-0.171875,-0.75,-1.25,-0.16666666666666666
270,889,2014-12-31,244.8367405279967,319.55,0.006671840867062495,1.2566666666666666,1.2566666666666666,158,300,243.20866592338956,243.20866592338956,0.0,243.20866592338956,0,-0.4444444444444444,-0.5555555555555556,-0.3333333333333333,0.1111111111111111,0.45,3.36,0.109375,-0.4166666666666667,-0.6666666666666666,0.16666666666666666
271,890,2015-01-01,246.00574329667862,319.35,0.004763259161386424,0.9266666666666666,0.9266666666666666,162,300,244.8367405279967,244.8367405279967,0.0,244.8367405279967,0,-0.6666666666666666,-0.8888888888888888,-0.5555555555555556,-0.2222222222222222,-0.34,3.38,-0.078125,-0.5833333333333334,-0.6666666666666666,-0.5
272,891,2015-01-02,246.72368540578006,323.8,0.0029141454735930545,0.8033333333333333,0.8033333333333333,148,300,246.00574329667862,246.00574329667862,0.0,246.00574329667862,0,-0.1111111111111111,-1.0,-0.7777777777777778,-0.7777777777777778,-0.49,3.1,0.0625,-1.0833333333333333,-0.75,-0.16666666666666666
273,892,2015-01-05,248.24380334745862,321.85,0.006142313406309348,1.1466666666666667,1.1466666666666667,167,300,246.72368540578006,246.72368540578006,0.0,246.72368540578006,0,-0.8888888888888888,-0.7777777777777778,-0.6666666666666666,-0.5555555555555556,0.33,3.38,-0.015625,-0.75,-0.6666666666666666,-0.75
274,893,2015-01-06,248.6707571012837,321.1,0.0017184195951290616,0.6533333333333333,0.6533333333333333,165,300,248.24380334745862,248.24380334745862,0.0,248.24380334745862,0,-0.2222222222222222,-1.3333333333333333,-1.1111111111111112,-0.6666666666666666,-1.04,3.33,-0.046875,-0.75,-0.9166666666666666,-0.8333333333333334
275,894,2015-01-07,249.28569808850466,334.55,0.002469859737402842,0.5466666666666666,0.5466666666666666,155,300,248.6707571012837,248.6707571012837,0.0,248.6707571012837,0,-1.2222222222222223,-1.0,-1.0,-0.4444444444444444,-0.74,3.0,-0.453125,-0.9166666666666666,-1.0,-0.8333333333333334
276,895,2015-01-08,250.21300941692235,331.15,0.0037129721451623363,1.1366666666666667,1.1366666666666667,137,300,249.28569808850466,249.28569808850466,0.0,249.28569808850466,0,-0.8888888888888888,-1.1111111111111112,-1.0,-0.4444444444444444,1.72,2.27,-0.421875,-0.8333333333333334,-1.0,-0.75
277,896,2015-01-09,250.9603597062034,328.45,0.0029824044503622494,0.5466666666666666,0.5466666666666666,155,300,250.21300941692235,250.21300941692235,0.0,250.21300941692235,0,-0.3333333333333333,0.1111111111111111,-0.4444444444444444,-0.5555555555555556,-1.38,3.36,-0.359375,-0.3333333333333333,-0.25,-0.3333333333333333
278,897,2015-01-12,251.220242492849,323.0,0.0010350173173066643,0.44,0.44,148,300,250.9603597062034,250.9603597062034,0.0,250.9603597062034,0,-1.1111111111111112,-0.8888888888888888,-1.2222222222222223,-1.0,-1.25,3.19,-0.375,-1.3333333333333333,-1.5833333333333333,-0.25
279,898,2015-01-13,251.06019878734264,331.25,-0.000637268337643178,0.18333333333333332,0.18333333333333332,133,300,251.220242492849,251.220242492849,0.0,251.220242492849,0,-0.4444444444444444,-0.7777777777777778,-1.4444444444444444,-1.3333333333333333,-1.61,2.68,-0.25,-1.0,-1.0833333333333333,-0.9166666666666666
280,899,2015-01-14,252.163409290888,330.6,0.004384580743942093,1.1833333333333333,1.1833333333333333,151,300,251.06019878734264,251.06019878734264,0.0,251.06019878734264,0,-0.8888888888888888,-1.2222222222222223,-0.3333333333333333,-0.4444444444444444,0.92,3.06,-0.265625,-0.5833333333333334,-1.0,-0.5833333333333334
281,900,2015-01-15,252.99735493475697,330.85,0.0033017069436735917,0.82,0.82,146,300,252.163409290888,252.163409290888,0.0,252.163409290888,0,-0.5555555555555556,-0.4444444444444444,-0.5555555555555556,-0.6666666666666666,-0.63,3.35,-0.09375,-0.5,-0.6666666666666666,-0.5
282,901,2015-01-16,253.42028928973104,328.35,0.0016702990431954044,0.6066666666666667,0.6066666666666667,151,300,252.99735493475697,252.99735493475697,0.0,252.99735493475697,0,-1.2222222222222223,-0.2222222222222222,-0.3333333333333333,-1.1111111111111112,-0.59,2.77,-0.15625,-0.5,-0.9166666666666666,-0.75
283,902,2015-01-19,253.60527293439392,330.5,0.0007296817622332952,0.3566666666666667,0.3566666666666667,155,300,253.42028928973104,253.42028928973104,0.0,253.42028928973104,0,-0.6666666666666666,-0.5555555555555556,-1.0,-0.6666666666666666,-1.36,3.02,-0.515625,-0.75,-0.4166666666666667,-1.0
284,903,2015-01-20,254.2791184703158,329.35,0.0026535406195593784,0.8333333333333334,0.8333333333333334,157,300,253.60527293439392,253.60527293439392,0.0,253.60527293439392,0,-0.5555555555555556,-1.1111111111111112,-0.8888888888888888,-0.7777777777777778,-0.24,3.16,-0.1875,-1.0,-0.5833333333333334,-0.9166666666666666
285,904,2015-01-21,254.642452319522,329.4,0.0014278581682913803,0.51,0.51,137,300,254.2791184703158,254.2791184703158,0.0,254.2791184703158,0,-0.5555555555555556,-0.8888888888888888,-1.4444444444444444,-0.8888888888888888,-0.77,2.62,0.03125,-1.0833333333333333,-1.3333333333333333,-0.4166666666666667
286,905,2015-01-22,255.65474950495968,346.9,0.003967486044188641,0.8166666666666667,0.8166666666666667,144,300,254.642452319522,254.642452319522,0.0,254.642452319522,0,-0.6666666666666666,-1.0,-1.1111111111111112,-0.6666666666666666,-0.7,3.5,-0.0625,-0.4166666666666667,-0.9166666666666666,-1.25
287,906,2015-01-23,257.5573783878891,345.15,0.00741462446499255,1.6266666666666667,1.6266666666666667,156,300,255.65474950495968,255.65474950495968,0.0,255.65474950495968,0,-1.7777777777777777,-1.3333333333333333,-0.7777777777777778,-0.8888888888888888,2.15,3.42,-0.40625,-0.75,-1.4166666666666667,-1.4166666666666667
288,907,2015-01-27,258.36165170345777,339.25,0.0031178302027180162,0.49333333333333335,0.49333333333333335,140,300,257.5573783878891,257.5573783878891,0.0,257.5573783878891,0,-0.4444444444444444,-2.111111111111111,-0.4444444444444444,-0.3333333333333333,-0.79,2.67,-0.15625,-0.6666666666666666,-0.9166666666666666,-0.9166666666666666
289,908,2015-01-28,258.24566067645674,344.15,-0.00044904911785227696,0.26666666666666666,0.26666666666666666,148,300,258.36165170345777,258.36165170345777,0.0,258.36165170345777,0,-2.5555555555555554,-1.2222222222222223,-1.8888888888888888,-1.0,-1.5,2.94,-0.0625,-1.4166666666666667,-2.5833333333333335,-1.0
290,909,2015-01-29,259.59673031493145,341.05,0.0052180846048912625,0.99,0.99,147,300,258.24566067645674,258.24566067645674,0.0,258.24566067645674,0,-0.7777777777777778,-1.4444444444444444,-1.6666666666666667,-0.5555555555555556,0.24,3.46,-0.515625,-0.5,-1.75,-1.0833333333333333
291,910,2015-01-30,259.462634059079,335.9,-0.0005166894888697241,0.34,0.34,156,300,259.59673031493145,259.59673031493145,0.0,259.59673031493145,0,-1.3333333333333333,-1.7777777777777777,-1.4444444444444444,-1.1111111111111112,-1.28,3.01,-0.3125,-1.4166666666666667,-1.6666666666666667,-1.1666666666666667
292,911,2015-02-02,259.46184111031044,327.8,-3.0561239891091e-06,0.13666666666666666,0.13666666666666666,161,300,259.462634059079,259.462634059079,0.0,259.462634059079,0,-2.0,-0.8888888888888888,-2.111111111111111,-1.4444444444444444,-1.82,3.05,-0.375,-1.5833333333333333,-1.6666666666666667,-1.5833333333333333
293,912,2015-02-03,259.20689100460254,321.25,-0.0009830942582634468,-0.07333333333333333,-0.07333333333333333,134,300,259.46184111031044,259.46184111031044,0.0,259.46184111031044,0,-1.1111111111111112,-2.3333333333333335,-0.8888888888888888,-1.1111111111111112,-1.98,2.35,-0.15625,-1.25,-1.5833333333333333,-1.25
294,913,2015-02-04,259.15135585472257,312.2,-0.0002142732383595305,-0.19333333333333333,-0.19333333333333333,134,300,259.20689100460254,259.20689100460254,0.0,259.20689100460254,0,-0.5555555555555556,-0.7777777777777778,-1.4444444444444444,-1.8888888888888888,-2.06,2.22,-0.5,-1.75,-1.4166666666666667,-0.3333333333333333
295,914,2015-02-05,258.0095774292322,300.2,-0.004415570500923169,-1.3566666666666667,-1.3566666666666667,153,300,259.15135585472257,259.15135585472257,0.0,259.15135585472257,0,-2.0,-1.0,-2.2222222222222223,-1.1111111111111112,-2.61,-0.73,-0.25,-1.5833333333333333,-1.5,-1.6666666666666667
296,915,2015-02-06,255.99758646311096,300.15,-0.007828689494702279,-2.42,-2.42,151,300,258.0095774292322,258.0095774292322,0.0,258.0095774292322,0,-2.111111111111111,-2.111111111111111,-1.7777777777777777,-1.3333333333333333,-2.79,-3.5,-0.484375,-1.25,-2.5833333333333335,-1.6666666666666667
297,916,2015-02-09,254.21608438201213,317.85,-0.006983385286864224,-1.89,-1.89,142,300,255.99758646311096,255.99758646311096,0.0,255.99758646311096,0,-2.3333333333333335,-1.2222222222222223,-1.4444444444444444,-1.7777777777777777,-1.41,-3.44,-0.328125,-1.5833333333333333,-1.8333333333333333,-1.6666666666666667
298,917,2015-02-10,254.76784821300356,326.1,0.002168100058939137,0.56,0.56,130,300,254.21608438201213,254.21608438201213,0.0,254.21608438201213,0,-1.3333333333333333,-1.4444444444444444,-1.6666666666666667,-0.2222222222222222,1.35,1.14,-0.609375,-1.0,-1.25,-1.25
299,918,2015-02-11,255.41855249417253,336.6,0.002550850564039322,1.1133333333333333,1.1133333333333333,150,300,254.76784821300356,254.76784821300356,0.0,254.76784821300356,0,-0.5555555555555556,-0.6666666666666666,-1.6666666666666667,-1.0,0.93,2.98,-0.34375,-1.1666666666666667,-1.0,-0.75
300,919,2015-02-12,256.8242086283332,335.35,0.005488255839427013,1.44,1.44,158,300,255.41855249417253,255.41855249417253,0.0,255.41855249417253,0,-0.2222222222222222,-0.5555555555555556,-0.5555555555555556,-0.7777777777777778,1.26,3.38,-0.203125,-0.3333333333333333,-0.8333333333333334,-0.4166666666666667
301,920,2015-02-13,257.57189992909866,331.25,0.002907066421734786,0.55,0.55,144,300,256.8242086283332,256.8242086283332,0.0,256.8242086283332,0,-0.6666666666666666,0.1111111111111111,-0.3333333333333333,-0.2222222222222222,-0.81,2.63,-0.109375,0.0,-0.8333333333333334,0.0
302,921,2015-02-16,257.3041811038703,333.8,-0.0010399350803736477,0.14666666666666667,0.14666666666666667,159,300,257.57189992909866,257.57189992909866,0.0,257.57189992909866,0,-0.7777777777777778,-1.0,-0.7777777777777778,-1.2222222222222223,-1.65,2.69,-0.40625,-1.0,-1.0,-0.8333333333333334
303,922,2015-02-18,257.6092634496393,333.85,0.0011849851065084268,0.4866666666666667,0.4866666666666667,149,300,257.3041811038703,257.3041811038703,0.0,257.3041811038703,0,-1.3333333333333333,-0.6666666666666666,-2.0,-1.1111111111111112,-0.43,2.62,-0.421875,-1.6666666666666667,-1.6666666666666667,-0.5
304,923,2015-02-19,257.7294984403934,329.0,0.00046662507005995255,0.5633333333333334,0.5633333333333334,146,300,257.6092634496393,257.6092634496393,0.0,257.6092634496393,0,-0.5555555555555556,-0.5555555555555556,-1.8888888888888888,-0.6666666666666666,-0.7,2.91,-0.296875,-1.0833333333333333,-1.1666666666666667,-0.5
305,924,2015-02-20,257.66860005194025,323.4,-0.00023631592322400562,0.0033333333333333335,0.0033333333333333335,144,300,257.7294984403934,257.7294984403934,0.0,257.7294984403934,0,-0.5555555555555556,-1.0,-1.6666666666666667,-0.8888888888888888,-1.87,2.34,-0.140625,-1.4166666666666667,-1.0,-0.6666666666666666
306,925,2015-02-23,257.2290660918614,334.05,-0.001707267660123854,-0.63,-0.63,155,300,257.66860005194025,257.66860005194025,0.0,257.66860005194025,0,-1.0,-1.6666666666666667,-1.1111111111111112,-0.7777777777777778,-1.87,0.65,-0.40625,-1.0,-1.1666666666666667,-1.25
307,926,2015-02-24,258.50039710734495,328.2,0.004930234479160597,1.11,1.11,144,300,257.2290660918614,257.2290660918614,0.0,257.2290660918614,0,-0.6666666666666666,-1.4444444444444444,-1.1111111111111112,-0.7777777777777778,1.09,2.83,-0.359375,-0.5833333333333334,-1.1666666666666667,-1.25
308,927,2015-02-25,258.6516752883855,327.3,0.0005850433303095187,-0.15,-0.15,148,300,258.50039710734495,258.50039710734495,0.0,258.50039710734495,0,-0.6666666666666666,-0.8888888888888888,-1.1111111111111112,-0.4444444444444444,-1.81,1.79,-0.234375,-0.9166666666666666,-1.3333333333333333,-0.08333333333333333
309,928,2015-02-26,258.2379440409449,346.25,-0.001600849853916004,-0.24,-0.24,162,300,258.6516752883855,258.6516752883855,0.0,258.6516752883855,0,-0.8888888888888888,-0.2222222222222222,-1.8888888888888888,-0.8888888888888888,-1.3,1.08,-0.234375,-1.25,-1.0,-0.6666666666666666
310,929,2015-02-27,260.34618117810334,330.75,0.008130787847908471,1.6566666666666667,1.6566666666666667,164,300,258.2379440409449,258.2379440409449,0.0,258.2379440409449,0,-1.6666666666666667,-2.2222222222222223,-1.2222222222222223,-1.1111111111111112,2.55,3.3,-0.5,-0.9166666666666666,-2.1666666666666665,-1.5833333333333333
311,930,2015-02-28,259.54384997751595,330.35,-0.003086544420833294,-0.54,-0.54,155,300,260.34618117810334,260.34618117810334,0.0,260.34618117810334,0,-0.7777777777777778,-0.1111111111111111,-1.1111111111111112,-0.1111111111111111,-3.23,1.69,0.171875,-0.4166666666666667,-0.4166666666666667,-0.75
312,931,2015-03-02,259.51427843794545,336.55,-0.0001139430749028427,-0.3233333333333333,-0.3233333333333333,142,300,259.54384997751595,259.54384997751595,0.0,259.54384997751595,0,-1.5555555555555556,-1.7777777777777777,-1.4444444444444444,-0.5555555555555556,-1.2,0.8,-0.140625,-1.0833333333333333,-1.9166666666666667,-1.0
313,932,2015-03-03,259.9052125710417,332.0,0.001505273535859583,0.6,0.6,137,300,259.51427843794545,259.51427843794545,0.0,259.51427843794545,0,-1.3333333333333333,-1.0,-1.0,-1.3333333333333333,0.18,2.23,-0.296875,-1.25,-1.5,-0.75
314,933,2015-03-04,259.5470540643294,333.05,-0.0013789854678598124,-0.44666666666666666,-0.44666666666666666,174,300,259.9052125710417,259.9052125710417,0.0,259.9052125710417,0,-1.1111111111111112,-2.3333333333333335,-0.6666666666666666,-1.3333333333333333,-1.76,1.14,-0.359375,-1.5,-1.1666666666666667,-1.4166666666666667
315,934,2015-03-05,258.8442422100877,325.0,-0.002711512673533089,-0.3466666666666667,-0.3466666666666667,143,300,259.5470540643294,259.5470540643294,0.0,259.5470540643294,0,-2.0,-1.0,-1.7777777777777777,-0.8888888888888888,-0.99,0.64,-0.28125,-1.25,-1.5,-1.5
316,935,2015-03-09,257.0348687975936,317.55,-0.007014747421705481,-2.0633333333333335,-2.0633333333333335,151,300,258.8442422100877,258.8442422100877,0.0,258.8442422100877,0,-2.0,-0.6666666666666666,-2.6666666666666665,-1.4444444444444444,-2.65,-2.66,-0.421875,-1.8333333333333333,-2.1666666666666665,-1.0833333333333333
317,936,2015-03-10,254.37453638298445,307.8,-0.010404018325092811,-2.4833333333333334,-2.4833333333333334,149,300,257.0348687975936,257.0348687975936,0.0,257.0348687975936,0,-3.0,-0.8888888888888888,-1.3333333333333333,-1.4444444444444444,-2.5,-3.98,-0.578125,-2.0,-2.4166666666666665,-0.5833333333333334
318,937,2015-03-11,252.20826150809256,310.25,-0.008552552863822439,-2.6366666666666667,-2.6366666666666667,150,300,254.37453638298445,254.37453638298445,0.0,254.37453638298445,0,-2.6666666666666665,-0.6666666666666666,-3.4444444444444446,-2.0,-3.21,-3.59,-0.5,-3.25,-1.75,-1.5833333333333333
319,938,2015-03-12,250.04088428004863,306.25,-0.008630739146638089,-1.9,-1.9,146,300,252.20826150809256,252.20826150809256,0.0,252.20826150809256,0,-0.3333333333333333,-3.2222222222222223,-1.6666666666666667,-1.3333333333333333,-1.16,-3.56,-0.609375,-1.5,-1.5833333333333333,-1.8333333333333333
320,939,2015-03-13,248.18187940472393,313.3,-0.007462579545398542,-2.1133333333333333,-2.1133333333333333,149,300,250.04088428004863,250.04088428004863,0.0,250.04088428004863,0,-1.7777777777777777,-2.5555555555555554,-1.1111111111111112,-1.3333333333333333,-1.96,-3.39,-0.59375,-1.3333333333333333,-1.8333333333333333,-1.9166666666666667
321,940,2015-03-16,246.4351600728591,319.55,-0.007062945486028809,-1.69,-1.69,156,300,248.18187940472393,248.18187940472393,0.0,248.18187940472393,0,-2.3333333333333335,-2.0,-1.5555555555555556,-1.5555555555555556,-0.09,-3.9,-0.640625,-1.5,-2.0,-2.0833333333333335
322,941,2015-03-17,244.84165410037005,316.65,-0.006487224778167573,-1.77,-1.77,170,300,246.4351600728591,246.4351600728591,0.0,246.4351600728591,0,-0.8888888888888888,-1.4444444444444444,-2.4444444444444446,-1.2222222222222223,0.0,-4.24,-0.828125,-2.1666666666666665,-1.0,-1.3333333333333333
323,942,2015-03-18,242.59314370302485,312.9,-0.009225957426793783,-2.1433333333333335,-2.1433333333333335,157,300,244.84165410037005,244.84165410037005,0.0,244.84165410037005,0,-1.0,-0.5555555555555556,-1.2222222222222223,-0.6666666666666666,-2.38,-3.55,-0.296875,-1.1666666666666667,-0.6666666666666666,-0.75
324,943,2015-03-19,240.3471051610115,308.15,-0.009301584372444145,-2.4466666666666668,-2.4466666666666668,159,300,242.59314370302485,242.59314370302485,0.0,242.59314370302485,0,-1.5555555555555556,-1.4444444444444444,-1.3333333333333333,-1.4444444444444444,-2.49,-3.88,-0.703125,-1.1666666666666667,-1.8333333333333333,-1.3333333333333333
325,944,2015-03-20,238.55505181573733,303.85,-0.007484041087300577,-2.26,-2.26,139,300,240.3471051610115,240.3471051610115,0.0,240.3471051610115,0,-2.0,-1.7777777777777777,-2.2222222222222223,-0.3333333333333333,-1.76,-4.03,-0.65625,-1.1666666666666667,-2.0,-1.5833333333333333
326,945,2015-03-23,235.910716881214,307.1,-0.01114669377032281,-2.236666666666667,-2.236666666666667,150,300,238.55505181573733,238.55505181573733,0.0,238.55505181573733,0,-1.3333333333333333,-1.0,-2.4444444444444446,-1.4444444444444444,-2.07,-3.64,-0.6875,-2.25,-0.9166666666666666,-1.5
327,946,2015-03-24,234.28719549203788,314.75,-0.006905721180188765,-1.82,-1.82,136,300,235.910716881214,235.910716881214,0.0,235.910716881214,0,-1.6666666666666667,-2.111111111111111,-2.2222222222222223,-1.0,-0.62,-3.82,-0.609375,-1.5,-2.3333333333333335,-1.4166666666666667
328,947,2015-03-25,232.46026065089296,304.2,-0.007828405478108721,-1.62,-1.62,170,300,234.28719549203788,234.28719549203788,0.0,234.28719549203788,0,-1.3333333333333333,-1.5555555555555556,-2.3333333333333335,-1.6666666666666667,0.31,-4.11,-0.6875,-1.5833333333333333,-1.6666666666666667,-1.9166666666666667
329,948,2015-03-26,230.2853548351945,305.0,-0.009400075366261567,-2.4366666666666665,-2.4366666666666665,149,300,232.46026065089296,232.46026065089296,0.0,232.46026065089296,0,-0.4444444444444444,-1.7777777777777777,-2.3333333333333335,-0.6666666666666666,-3.0,-3.56,-0.4375,-0.9166666666666666,-1.25,-1.75
330,949,2015-03-27,228.71939672798422,308.55,-0.006823302710738962,-1.7266666666666666,-1.7266666666666666,139,300,230.2853548351945,230.2853548351945,0.0,230.2853548351945,0,-1.3333333333333333,-0.8888888888888888,-3.2222222222222223,-1.3333333333333333,-1.15,-3.13,-0.453125,-1.8333333333333333,-1.6666666666666667,-1.5833333333333333
331,950,2015-03-30,226.8182094192394,308.2,-0.008347053334678762,-1.7233333333333334,-1.7233333333333334,154,300,228.71939672798422,228.71939672798422,0.0,228.71939672798422,0,-1.2222222222222223,-1.7777777777777777,-2.3333333333333335,-1.4444444444444444,-0.47,-3.66,-0.671875,-1.4166666666666667,-1.4166666666666667,-2.25
332,951,2015-03-31,225.41394494231707,310.95,-0.006210389848630609,-1.66,-1.66,143,300,226.8182094192394,226.8182094192394,0.0,226.8182094192394,0,-0.5555555555555556,-2.0,-1.4444444444444444,-1.7777777777777777,-1.21,-3.0,-0.390625,-1.5,-1.3333333333333333,-1.5
333,952,2015-04-01,224.02230048007866,321.25,-0.006192864612304407,-1.74,-1.74,153,300,225.41394494231707,225.41394494231707,0.0,225.41394494231707,0,-1.1111111111111112,-0.6666666666666666,-1.1111111111111112,-1.6666666666666667,-0.68,-3.89,-0.375,-1.25,-0.75,-1.4166666666666667
334,953,2015-04-06,223.26595391691683,323.9,-0.0033819232971729813,-0.7633333333333333,-0.7633333333333333,130,300,224.02230048007866,224.02230048007866,0.0,224.02230048007866,0,0.0,-0.5555555555555556,-1.1111111111111112,-1.1111111111111112,0.67,-2.33,-0.59375,-1.1666666666666667,-0.3333333333333333,-0.5833333333333334
335,954,2015-04-07,221.99185850660172,319.15,-0.005722971511054239,-1.0133333333333334,-1.0133333333333334,161,300,223.26595391691683,223.26595391691683,0.0,223.26595391691683,0,-0.8888888888888888,-1.0,-0.8888888888888888,-1.1111111111111112,-0.44,-2.22,-0.046875,-1.0,-1.0,-0.9166666666666666
336,955,2015-04-08,219.51636197891318,316.7,-0.011213936023839665,-2.0633333333333335,-2.0633333333333335,154,300,221.99185850660172,221.99185850660172,0.0,221.99185850660172,0,-0.6666666666666666,-0.7777777777777778,-2.0,-1.5555555555555556,-2.11,-3.37,-0.40625,-1.25,-1.0,-1.5
337,956,2015-04-09,218.24319854413827,319.8,-0.0058167411488928905,-1.6866666666666668,-1.6866666666666668,137,300,219.51636197891318,219.51636197891318,0.0,219.51636197891318,0,-1.1111111111111112,-2.3333333333333335,-2.0,-1.0,-1.36,-2.86,-0.40625,-1.0833333333333333,-2.0,-1.75
338,957,2015-04-10,216.56327231465747,330.8,-0.007727275011783452,-1.5033333333333334,-1.5033333333333334,162,300,218.24319854413827,218.24319854413827,0.0,218.24319854413827,0,-1.0,-2.5555555555555554,-1.7777777777777777,-1.2222222222222223,-0.43,-3.18,-0.484375,-1.5,-1.5,-1.9166666666666667
339,958,2015-04-13,217.2824097714862,325.75,0.003315179314476351,0.8466666666666667,0.8466666666666667,139,300,216.56327231465747,216.56327231465747,0.0,216.56327231465747,0,-1.3333333333333333,-1.3333333333333333,-1.0,-0.7777777777777778,1.35,1.63,-0.0625,-1.9166666666666667,-0.5,-0.9166666666666666
340,959,2015-04-15,216.63855756521033,327.5,-0.0029676034451331973,-0.49666666666666665,-0.49666666666666665,136,300,217.2824097714862,217.2824097714862,0.0,217.2824097714862,0,-0.6666666666666666,-0.7777777777777778,-1.1111111111111112,-0.5555555555555556,-1.26,0.27,-0.34375,-0.4166666666666667,-1.25,-0.6666666666666666
341,960,2015-04-16,216.6068110131488,322.75,-0.0001465522977084489,0.03333333333333333,0.03333333333333333,146,300,216.63855756521033,216.63855756521033,0.0,216.63855756521033,0,-0.8888888888888888,-2.3333333333333335,-2.2222222222222223,-0.5555555555555556,-0.39,1.07,-0.0625,-1.1666666666666667,-1.5,-1.8333333333333333
342,961,2015-04-17,215.25070007050778,313.5,-0.006280383530592851,-0.9133333333333333,-0.9133333333333333,130,300,216.6068110131488,216.6068110131488,0.0,216.6068110131488,0,-0.2222222222222222,-1.7777777777777777,-0.8888888888888888,-0.7777777777777778,-1.22,-0.99,-0.3125,-0.5,-1.3333333333333333,-0.9166666666666666
343,962,2015-04-20,213.13312595722266,314.45,-0.009886420693170474,-2.11,-2.11,147,300,215.25070007050778,215.25070007050778,0.0,215.25070007050778,0,-1.4444444444444444,-2.5555555555555554,-1.2222222222222223,-0.6666666666666666,-2.34,-3.07,-0.609375,-0.25,-1.6666666666666667,-2.5
344,963,2015-04-21,210.87749542921608,313.7,-0.010639600484119802,-2.1166666666666667,-2.1166666666666667,167,300,213.13312595722266,213.13312595722266,0.0,213.13312595722266,0,-1.7777777777777777,-3.4444444444444446,-1.7777777777777777,-1.8888888888888888,-1.2,-3.78,-0.890625,-2.6666666666666665,-2.0,-2.0
345,964,2015-04-22,209.0935100396577,318.6,-0.008495806123738554,-1.98,-1.98,149,300,210.87749542921608,210.87749542921608,0.0,210.87749542921608,0,-2.2222222222222223,-2.2222222222222223,-1.4444444444444444,-1.1111111111111112,-1.16,-3.7,-0.703125,-1.9166666666666667,-1.9166666666666667,-1.4166666666666667
346,965,2015-04-23,207.92673639136788,316.3,-0.005595779595106278,-1.3866666666666667,-1.3866666666666667,150,300,209.0935100396577,209.0935100396577,0.0,209.0935100396577,0,-1.2222222222222223,-4.111111111111111,-1.3333333333333333,-1.0,-0.05,-3.29,-0.203125,-2.5,-1.4166666666666667,-1.8333333333333333
347,966,2015-04-24,206.05860680949604,305.95,-0.009025161363881802,-2.033333333333333,-2.033333333333333,161,300,207.92673639136788,207.92673639136788,0.0,207.92673639136788,0,-2.888888888888889,-2.7777777777777777,-2.4444444444444446,-1.7777777777777777,-1.43,-3.8,0.03125,-1.9166666666666667,-3.3333333333333335,-2.1666666666666665
348,967,2015-04-27,203.68138232615897,306.1,-0.01160370586203847,-2.316666666666667,-2.316666666666667,150,300,206.05860680949604,206.05860680949604,0.0,206.05860680949604,0,-2.2222222222222223,-2.3333333333333335,-0.7777777777777778,-0.2222222222222222,-2.62,-3.73,-0.15625,-1.0,-2.0,-1.1666666666666667
